"CallerIPAddress","Resource","ResourceGroup","ResourceId","ResourceType","ResultType","Count","AllowPublicAccess","IPwhitelist","VnetRules","PrivateEndpoint","Tags"
"165.225.116.128","KV-HK01-EAS-U-RPA-VLT01","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT01","VAULTS","Success","2","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
BillingRoute                  AIA Hong Kong and Macau      
CreatedTime                   10/22/2021 17:37:52          
"
"20.93.89.138","KV-HK01-EAS-U-RPA-VLT01","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT01","VAULTS","Success","4","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
BillingRoute                  AIA Hong Kong and Macau      
CreatedTime                   10/22/2021 17:37:52          
"
"136.226.234.169","KV-HK01-EAS-U-RPA-VLT01","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT01","VAULTS","Success","25","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
BillingRoute                  AIA Hong Kong and Macau      
CreatedTime                   10/22/2021 17:37:52          
"
"20.24.137.110","KV-HK01-EAS-U-RPA-VLT01","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT01","VAULTS","Success","12","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
BillingRoute                  AIA Hong Kong and Macau      
CreatedTime                   10/22/2021 17:37:52          
"
"211.144.19.66","KV-HK01-EAS-U-RPA-VLT01","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT01","VAULTS","Success","17","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
BillingRoute                  AIA Hong Kong and Macau      
CreatedTime                   10/22/2021 17:37:52          
"
"10.202.204.69","KV-HK01-EAS-U-RPA-VLT01","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT01","VAULTS","Success","2","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
BillingRoute                  AIA Hong Kong and Macau      
CreatedTime                   10/22/2021 17:37:52          
"
"3.16.7.30","KV-HK01-EAS-U-RPA-VLT11","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT11","VAULTS","Success","40","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"13.59.164.228","KV-HK01-EAS-U-RPA-VLT11","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT11","VAULTS","Success","18","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"165.225.116.128","KV-HK01-EAS-U-RPA-VLT11","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT11","VAULTS","Success","2","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"18.191.115.70","KV-HK01-EAS-U-RPA-VLT11","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT11","VAULTS","Success","76","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"165.225.234.208","KV-HK01-EAS-U-RPA-VLT11","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT11","VAULTS","Success","5","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"20.93.80.234","KV-HK01-EAS-U-RPA-VLT11","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT11","VAULTS","Success","7","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"20.93.89.138","KV-HK01-EAS-U-RPA-VLT11","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT11","VAULTS","Success","5","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"3.16.7.30","KV-HK01-EAS-U-RPA-VLT12","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT12","VAULTS","Success","42","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"18.191.115.70","KV-HK01-EAS-U-RPA-VLT12","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT12","VAULTS","Success","68","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"165.225.234.208","KV-HK01-EAS-U-RPA-VLT12","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT12","VAULTS","Success","5","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"13.59.164.228","KV-HK01-EAS-U-RPA-VLT12","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT12","VAULTS","Success","18","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"20.93.89.138","KV-HK01-EAS-U-RPA-VLT12","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT12","VAULTS","Success","6","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"20.93.80.234","KV-HK01-EAS-U-RPA-VLT12","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT12","VAULTS","Success","2","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"165.225.116.128","KV-HK01-EAS-U-RPA-VLT12","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT12","VAULTS","Success","2","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"20.93.80.234","KV-HK01-EAS-U-RPA-VLT13","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT13","VAULTS","Success","5","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"3.16.7.30","KV-HK01-EAS-U-RPA-VLT13","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT13","VAULTS","Success","40","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"18.191.115.70","KV-HK01-EAS-U-RPA-VLT13","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT13","VAULTS","Success","72","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
"20.93.89.138","KV-HK01-EAS-U-RPA-VLT13","RG-HK01-EAS-N-RPA-RESOURCE01","/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-RPA-RESOURCE01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-RPA-VLT13","VAULTS","Success","7","True","","","","
Name                          Value                        
============================  =============================
BusinessApplication           AIA HONG KONG RPA            
ApplicationName               AIA HONG KONG RPA            
ibm_imi_managed_env           U                            
CostCenter                    HK016016                     
AppMSPName                    Kyndryl                      
ApplicationService            AIA Hong Kong RPA-AA         
ibm_imi_managed               No                           
BusinessOwner                 Chau, Anthony-SH             
InfraRemark2                  RPA                          
DataClassification            Confidential                 
BusinessUnit                  HK                           
ibm_imi_managedservices_tier  Enterprise                   
CreatedOnDate                 2021-10-22T09:37:52.7461400Z 
ibm_imi_billing_plan          Monthly                      
ServerOwner                   Hung, Willy-WL               
MaintenanceWindow             FR1 - Every Friday after 1900
APM No                        APM0001255                   
BillingRoute                  AIA Hong Kong and Macau      
"
